NEIGHBOUR	CENTROID	MORPH	G.BASE	S.BASE	AFFIX	RANK	COS C1  C2  C3
NC:voyou	o	undet				91	0.6263125809609077	1	0	1
NC:cannibale	o	simple				92	0.625517338062845	0	0	0
NC:vaurien	o	compound				93	0.6244726935725602	0	0	1
NC:majordome	b	simple				94	0.6230526523086717	1	0	0
NC:usurier	b	affixed	n	domain	ier	95	0.6229950106048211	1	0	1
NC:fugitif	b	conversion	a	property		96	0.6226918100215326	0	0	0
NC:idolâtre	b	undet				97	0.6225621522482134	0	1	0
NC:repenti	b	conversion	v	action		98	0.6223419809038496	0	0	1
NC:farceur	b	affixed	n	action	eur	99	0.6216957433748975	0	0	1
NC:incendiaire	b	affixed	n	action	aire	100	0.6208462105599424	0	1	0
