aspirateur	0.6849486806313869
plombier	0.6757042755919936
client	0.6558997525595774
machiniste	0.6550708693059557
pousseur	0.6548026455781385
mécano	0.6458006104542029
garagiste	0.6413806679510167
conducteur	0.6355669314855119
déménageur	0.6337764989155367
lance-pierre	0.6302216840384841
manipulateur	0.6298360133037242
bricoleur	0.6221564800279291
rabatteur	0.6210208360284979
soudeur	0.6202065374929859
nettoyeur	0.6188629268785663
mouchard	0.6170583272821828
opérateur	0.6168766728877316
électro-aimant	0.6157345569502783
vibrateur	0.6154116368395177
interrupteur	0.6129169271343275
robot	0.6120579985246948
calculateur	0.6118510132635496
coiffeur	0.6091715778991741
acheteur	0.6081275240609442
programmeur	0.6077978098563207
technicien	0.6072816909949997
sèche-cheveux	0.6051038277943285
ordinateur	0.6047329079742567
microphone	0.6043412079333226
installateur	0.6034817009463513
ventilateur	0.6030752719254754
antivol	0.6027324824536959
artificier	0.6014843276272454
détrompeur	0.5995332742340702
taser	0.5993802578895008
fusible	0.5990657132628304
transmetteur	0.5966346344526132
tournevis	0.593890350396978
perforateur	0.5936462444127943
nébuliseur	0.5936409446674772
pompiste	0.5936344467609341
grappin	0.5931602021872319
minuteur	0.5931473339039159
palan	0.5919006461171561
coupe-circuit	0.5916761206387744
réparateur	0.591370676206217
sécateur	0.5913546384558508
vendeur	0.5912046807602401
graisseur	0.5903987070774612
mécanicien	0.5900035862116172
accessoire	0.5897159946612439
rhéostat	0.5880915109106495
fabricant	0.588060542737675
armurier	0.5876958464093092
démarreur	0.5872395301284308
charriot	0.5868791886278599
aimant	0.5865362511323735
videur	0.5857875674745132
polisseur	0.5854946991619221
prestidigitateur	0.5851134089342677
coursier	0.5850667668323647
magasinier	0.5848953780335141
leurre	0.5836753338176713
chien	0.5836083040938082
boulon	0.5835471097742934
pacemaker	0.5833769889455784
balayeur	0.5829358834041882
gadget	0.5816993024671369
mélangeur	0.5811006268419304
contremaître	0.5807062685029243
escroc	0.580371308954827
truand	0.5799411676514243
cliquet	0.5798579783726142
marteau-piqueur	0.5792275727050668
électroaimant	0.5791856480567922
expérimentateur	0.5788616382681788
gyroscope	0.5786236309631653
cuistot	0.5785859610386248
grille-pain	0.5780177121537591
extracteur	0.5776058889987226
gabier	0.5773565362551617
détendeur	0.5769688057356228
vaporisateur	0.5768303922130996
joystick	0.5762616176471125
tuyauteur	0.5751816615455316
revendeur	0.5746013552294877
transformateur	0.5741455960384763
pied-de-biche	0.5740729811264226
tensiomètre	0.573611160349002
composant	0.5734545897590838
mixeur	0.5733082113666976
bloqueur	0.5732071619407224
turfiste	0.5731238737598895
onduleur	0.5729407452229366
tranquillisant	0.5727933765146724
serre-frein	0.5727930171342493
adaptateur	0.5724545898706859
treuil	0.5724459161928744
extincteur	0.5723242874868689
électroaimants	0.5720113930756107
