coanimatrice	0.8318801925073471
co-animatrice	0.8227722489506357
coprésentatrice	0.8173479680708396
co-présentatrice	0.8155201394269918
coanimateur	0.75948257114754
co-animateur	0.7203864612194814
chroniqueuse	0.6989628728286882
coproductrice	0.6871482860928194
co-réalisatrice	0.6833204005456602
co-anime	0.6822530838221914
co-présente	0.6776892843307177
intervieweuse	0.6685966336641791
co-directrice	0.6559799970809663
coprésentateur	0.6549558881084828
Benezra	0.6444801876644876
Malagré	0.6428022778953512
coanimation	0.6361795605796307
Infoman	0.6332078373399554
coprésenter	0.630951449251548
Productrice	0.6297701041704774
co-créatrice	0.6230738749015176
co-productrice	0.6223658464343554
co-présentateur	0.6220330282783751
Téléshopping	0.6206386044875981
co-présentée	0.6194502230633029
coanimer	0.6165861051059125
présentateur	0.6142058047341423
standardiste	0.6111569379204937
co-animer	0.6063546352031409
Pulvar	0.6031118639833739
Tactik	0.6027642269816452
Coanimatrice	0.5998761069902931
Énora	0.5988926013217476
Laury	0.5986136457590137
Directrice	0.594695128245345
voix-in	0.5932227307653049
recherchiste	0.5929280918243265
Bénaïm	0.5920298860100478
Jamy	0.5909635014139043
co-présenté	0.5908489122882801
Hörig	0.5892162012515885
Afanoukoé	0.5869586044208271
script-éditeur	0.5869507896682704
Angélie	0.5855591647886809
cocréatrice	0.5850131303015755
Véronika	0.5844127714409879
Dhéliat	0.5839543100663228
Cocoricocoboy	0.5836889836535745
jurée	0.583142593202385
coco-girl	0.5815588178138238
Palmashow	0.5794952352733489
Chroniqueuse	0.5790817405142075
Clairembourg	0.5771321576068131
Martichoux	0.5767185368009786
Davant	0.5765248639335123
grand-reporter	0.5755119737362124
TVSud	0.5741783061591951
Vivolta	0.5727905737562671
TV+	0.5716790831491642
Nabédian	0.5712446209887808
Immelen	0.571212815697674
Chytil	0.5704808952722075
Jessyca	0.5696394518984973
Itélé	0.5688895067236569
Àstrid	0.5680536059951489
médiatrice	0.56775896633984
Ekland	0.5673603229405721
Moesha	0.5671082024003249
Ayoye	0.5667140844250564
co-scénariste	0.5666766837582422
co-vedette	0.5663836603386162
Capucine	0.5661368653846607
ABS-CBN	0.5653676501122753
Lolllipop	0.5650467323285995
Salamé	0.5647584690164476
animateur	0.5640187689625477
Infosport+	0.5634437746497939
Voix-off	0.5633881718919813
Bobillier-Chaumont	0.5630900366305192
panéliste	0.5629924274243681
Whiley	0.5629683015890689
co-producteur	0.5618239056071055
Eclectik	0.5617540395899946
Ovidie	0.5617435964683843
Pontabry	0.5610192813206696
Bounafaa	0.5605566695366926
Enora	0.5604577546358145
Fraioli	0.5602981616542009
Animateur	0.5597839602450009
co-animé	0.559459608994351
Uffner	0.5580856691424001
Jovillard	0.5578037071057876
RapLine	0.5573624393689532
Zuméo	0.5570347157524227
Damidot	0.5565694052236227
AwesomenessTV	0.5561434030227334
Cuisine+	0.5557076710965243
Adoum-Douass	0.5538958343867441
assistante-réalisatrice	0.5538621305080769
Mélissa	0.5526983592533339
